"place","check_in","check_out","hotel name","no_rooms","group_adults","hotel_link"
"Singapore","13/5/2017","14/5/2017","Hotel Boss","1","2","https://www.booking.com/hotel/sg/boss.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-13;checkout=2017-05-14;ucfs=1;highlighted_blocks=160313404_94699983_0_2_0;all_sr_blocks=160313404_94699983_0_2_0;room1=A%2CA;hpos=46;dest_type=city;dest_id=-73635;srfid=306b489380ca67e61f5025138764e55c6253f06eX90;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","13/5/2017","14/5/2017","V Hotel Lavender","1","2","https://www.booking.com/hotel/sg/v-lavender.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-13;checkout=2017-05-14;ucfs=1;highlighted_blocks=29410001_91307940_0_2_0;all_sr_blocks=29410001_91307940_0_2_0;room1=A%2CA;hpos=47;dest_type=city;dest_id=-73635;srfid=306b489380ca67e61f5025138764e55c6253f06eX91;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","13/5/2017","14/5/2017","Marina Mandarin Singapore","1","2","https://www.booking.com/hotel/sg/marinamandarin.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-13;checkout=2017-05-14;ucfs=1;highlighted_blocks=2506723_95148837_2_1_0;all_sr_blocks=2506723_95148837_2_1_0;room1=A%2CA;hpos=48;dest_type=city;dest_id=-73635;srfid=306b489380ca67e61f5025138764e55c6253f06eX92;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","13/5/2017","14/5/2017","Park Avenue Rochester","1","2","https://www.booking.com/hotel/sg/park-avenue-rochester.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-13;checkout=2017-05-14;ucfs=1;highlighted_blocks=36764608_91924586_0_2_0;all_sr_blocks=36764608_91924586_0_2_0;room1=A%2CA;hpos=49;dest_type=city;dest_id=-73635;srfid=306b489380ca67e61f5025138764e55c6253f06eX93;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","13/5/2017","14/5/2017","V Hotel Bencoolen","1","2","https://www.booking.com/hotel/sg/v-bencoolen.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-13;checkout=2017-05-14;ucfs=1;highlighted_blocks=46863602_98587884_0_0_0;all_sr_blocks=46863602_98587884_0_0_0;room1=A%2CA;hpos=50;dest_type=city;dest_id=-73635;srfid=306b489380ca67e61f5025138764e55c6253f06eX94;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Capella Singapore","1","2","https://www.booking.com/hotel/sg/capella-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=4272524_91900956_0_1_0;all_sr_blocks=4272524_91900956_0_1_0;room1=A%2CA;hpos=1;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X1;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Park Regis Singapore","1","2","https://www.booking.com/hotel/sg/park-regis-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=26270407_91469265_0_2_0;all_sr_blocks=26270407_91469265_0_2_0;room1=A%2CA;hpos=2;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X2;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Treetops Executive Residences","1","2","https://www.booking.com/hotel/sg/treetops-executive-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=3;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X3;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","PARKROYAL on Beach Road","1","2","https://www.booking.com/hotel/sg/parkroyal-on-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2513501_95148952_0_2_0;all_sr_blocks=2513501_95148952_0_2_0;room1=A%2CA;hpos=4;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X4;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Rendezvous Hotel Singapore by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/rendezvous.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2500209_95148797_0_2_0;all_sr_blocks=2500209_95148797_0_2_0;room1=A%2CA;hpos=5;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X5;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Mandarin Orchard Singapore","1","2","https://www.booking.com/hotel/sg/mandarin.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2502801_94239763_2_2_0;all_sr_blocks=2502801_94239763_2_2_0;room1=A%2CA;hpos=6;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X6;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Pan Pacific Orchard","1","2","https://www.booking.com/hotel/sg/pan-pacific-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2504702_95148833_0_2_0;all_sr_blocks=2504702_95148833_0_2_0;room1=A%2CA;hpos=7;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X7;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","M Social Singapore","1","2","https://www.booking.com/hotel/sg/m-social-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=170489701_90020856_0_2_0;all_sr_blocks=170489701_90020856_0_2_0;room1=A%2CA;hpos=8;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X8;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Village Hotel Changi by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/changi-village-a-far-east.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2511901_95148934_0_2_0;all_sr_blocks=2511901_95148934_0_2_0;room1=A%2CA;hpos=9;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X9;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Somerset Liang Court Singapore","1","2","https://www.booking.com/hotel/sg/somerset-liang-court.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=10;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X10;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Village Hotel Katong by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/the-east-village.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=35954901_91320059_0_2_0;all_sr_blocks=35954901_91320059_0_2_0;room1=A%2CA;hpos=11;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X11;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Pan Pacific Singapore","1","2","https://www.booking.com/hotel/sg/panpacificsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2508618_95148868_0_2_0;all_sr_blocks=2508618_95148868_0_2_0;room1=A%2CA;hpos=12;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X12;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Fraser Place Robertson Walk Singapore","1","2","https://www.booking.com/hotel/sg/fraser-place-robertson-walk-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=40035401_94457002_0_0_0;all_sr_blocks=40035401_94457002_0_0_0;room1=A%2CA;hpos=13;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X13;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Parkroyal on Pickering","1","2","https://www.booking.com/hotel/sg/parkroyal-on-pickering.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=44340203_94467230_0_2_0;all_sr_blocks=44340203_94467230_0_2_0;room1=A%2CA;hpos=14;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X14;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Grand Park Orchard","1","2","https://www.booking.com/hotel/sg/grand-park-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=25150501_99303539_0_2_0;all_sr_blocks=25150501_99303539_0_2_0;room1=A%2CA;hpos=15;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X15;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Grand Hyatt Singapore","1","2","https://www.booking.com/hotel/sg/grand-hyatt-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=26845315_97377908_2_2_0;all_sr_blocks=26845315_97377908_2_2_0;room1=A%2CA;hpos=16;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X16;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Pan Pacific Serviced Suites Beach Road","1","2","https://www.booking.com/hotel/sg/pan-pacific-serviced-suites-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=17;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X17;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Fraser Suites Singapore","1","2","https://www.booking.com/hotel/sg/fraser-suites-river-valley-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=37789206_94452671_0_2_0;all_sr_blocks=37789206_94452671_0_2_0;room1=A%2CA;hpos=18;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X18;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Swissotel Merchant Court Singapore","1","2","https://www.booking.com/hotel/sg/merchantcourtsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2508209_95148857_2_2_0;all_sr_blocks=2508209_95148857_2_2_0;room1=A%2CA;hpos=19;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X19;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Peninsula Excelsior Hotel","1","2","https://www.booking.com/hotel/sg/peninsula-excelsior.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2509502_95148897_2_2_0;all_sr_blocks=2509502_95148897_2_2_0;room1=A%2CA;hpos=20;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X20;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Royal Plaza on Scotts","1","2","https://www.booking.com/hotel/sg/royal-plaza-on-scotts.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2508908_95662286_0_1_0;all_sr_blocks=2508908_95662286_0_1_0;room1=A%2CA;hpos=21;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X21;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Orchard Hotel Singapore","1","2","https://www.booking.com/hotel/sg/orchard-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2512701_95148949_0_2_0;all_sr_blocks=2512701_95148949_0_2_0;room1=A%2CA;hpos=22;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X22;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Fairmont Singapore","1","2","https://www.booking.com/hotel/sg/fairmont-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2628802_95150066_2_2_0;all_sr_blocks=2628802_95150066_2_2_0;room1=A%2CA;hpos=23;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X23;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Swissotel The Stamford","1","2","https://www.booking.com/hotel/sg/swissotelsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=24;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X24;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Crowne Plaza Changi Airport","1","2","https://www.booking.com/hotel/sg/crowne-plaza-changi-airport.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2514715_99722465_0_42_0;all_sr_blocks=2514715_99722465_0_42_0;room1=A%2CA;hpos=25;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X25;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Oasia Hotel Novena, Singapore by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/oasia-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=29697601_91309112_0_2_0;all_sr_blocks=29697601_91309112_0_2_0;room1=A%2CA;hpos=26;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X26;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Holiday Inn Express Singapore Orchard Road","1","2","https://www.booking.com/hotel/sg/holiday-inn-express-singapore-orchard-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=57124102_94493807_0_1_0;all_sr_blocks=57124102_94493807_0_1_0;room1=A%2CA;hpos=27;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X27;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Goodwood Park Hotel","1","2","https://www.booking.com/hotel/sg/goodwood-park.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=4550401_91287883_2_2_0;all_sr_blocks=4550401_91287883_2_2_0;room1=A%2CA;hpos=28;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X28;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Novotel Clarke Quay","1","2","https://www.booking.com/hotel/sg/clarke-quay-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2501825_95456841_0_2_0;all_sr_blocks=2501825_95456841_0_2_0;room1=A%2CA;hpos=29;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X29;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Oasia Hotel Downtown, Singapore by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/oasia-downtown-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=171058901_90117020_0_2_0;all_sr_blocks=171058901_90117020_0_2_0;room1=A%2CA;hpos=30;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X30;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Orchard Scotts Residences by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/orchard-scotts-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=31;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X31;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Orchard Parade Hotel by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/orchard-parade.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2510501_100926471_0_0_0;all_sr_blocks=2510501_100926471_0_0_0;room1=A%2CA;hpos=32;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X32;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Holiday Inn Express Singapore Clarke Quay","1","2","https://www.booking.com/hotel/sg/holiday-inn-express-singapore-clarke-quay.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=81660003_94549322_0_1_0;all_sr_blocks=81660003_94549322_0_1_0;room1=A%2CA;hpos=33;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X33;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","Carlton Hotel Singapore","1","2","https://www.booking.com/hotel/sg/carlton.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2504215_95148830_2_2_0;all_sr_blocks=2504215_95148830_2_2_0;room1=A%2CA;hpos=34;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X34;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","14/5/2017","15/5/2017","PARKROYAL on Kitchener Road","1","2","https://www.booking.com/hotel/sg/parkroyal-on-kitchener-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-14;checkout=2017-05-15;ucfs=1;highlighted_blocks=2513609_94104025_0_2_0;all_sr_blocks=2513609_94104025_0_2_0;room1=A%2CA;hpos=35;dest_type=city;dest_id=-73635;srfid=8cab81f436224aad82aec3463fca640628554d20X35;from=searchresults;highlight_room=#hotelTmpl"
